HeartRate,SpO2,HealthStatus
149,38,HR: Bad - SpO2: Life-Threatening
149,39,HR: Bad - SpO2: Life-Threatening
149,40,HR: Bad - SpO2: Life-Threatening
149,41,HR: Bad - SpO2: Life-Threatening
149,42,HR: Bad - SpO2: Life-Threatening
149,43,HR: Bad - SpO2: Life-Threatening
149,44,HR: Bad - SpO2: Life-Threatening
149,45,HR: Bad - SpO2: Life-Threatening
149,46,HR: Bad - SpO2: Life-Threatening
149,47,HR: Bad - SpO2: Life-Threatening
149,48,HR: Bad - SpO2: Life-Threatening
149,49,HR: Bad - SpO2: Life-Threatening
149,50,HR: Bad - SpO2: Life-Threatening
149,51,HR: Bad - SpO2: Life-Threatening
149,52,HR: Bad - SpO2: Life-Threatening
149,53,HR: Bad - SpO2: Life-Threatening
149,54,HR: Bad - SpO2: Life-Threatening
149,55,HR: Bad - SpO2: Life-Threatening
149,56,HR: Bad - SpO2: Life-Threatening
149,57,HR: Bad - SpO2: Life-Threatening
149,58,HR: Bad - SpO2: Life-Threatening
149,59,HR: Bad - SpO2: Life-Threatening
149,60,HR: Bad - SpO2: Life-Threatening
149,61,HR: Bad - SpO2: Life-Threatening
149,62,HR: Bad - SpO2: Life-Threatening
149,63,HR: Bad - SpO2: Life-Threatening
149,64,HR: Bad - SpO2: Life-Threatening
149,65,HR: Bad - SpO2: Life-Threatening
149,66,HR: Bad - SpO2: Life-Threatening
149,67,HR: Bad - SpO2: Life-Threatening
149,68,HR: Bad - SpO2: Life-Threatening
149,69,HR: Bad - SpO2: Life-Threatening
149,70,HR: Bad - SpO2: Critical
149,71,HR: Bad - SpO2: Critical
149,72,HR: Bad - SpO2: Critical
149,73,HR: Bad - SpO2: Critical
149,74,HR: Bad - SpO2: Critical
149,75,HR: Bad - SpO2: Critical
149,76,HR: Bad - SpO2: Critical
149,77,HR: Bad - SpO2: Critical
149,78,HR: Bad - SpO2: Critical
149,79,HR: Bad - SpO2: Critical
149,80,HR: Bad - SpO2: Critical
149,81,HR: Bad - SpO2: Critical
149,82,HR: Bad - SpO2: Critical
149,83,HR: Bad - SpO2: Critical
149,84,HR: Bad - SpO2: Critical
149,85,HR: Bad - SpO2: Critical
149,86,HR: Bad - SpO2: Critical
149,87,HR: Bad - SpO2: Critical
149,88,HR: Bad - SpO2: Critical
149,89,HR: Bad - SpO2: Critical
149,90,HR: Bad - SpO2: Decreased
149,91,HR: Bad - SpO2: Decreased
149,92,HR: Bad - SpO2: Decreased
149,93,HR: Bad - SpO2: Decreased
149,94,HR: Bad - SpO2: Decreased
149,95,HR: Bad - SpO2: Tolerable
149,96,HR: Bad - SpO2: Tolerable
149,97,HR: Bad - SpO2: Tolerable
149,98,HR: Bad - SpO2: Normal
149,99,HR: Bad - SpO2: Normal
149,100,HR: Bad - SpO2: Normal
150,0,HR: Bad - SpO2: Life-Threatening
150,1,HR: Bad - SpO2: Life-Threatening
150,2,HR: Bad - SpO2: Life-Threatening
150,3,HR: Bad - SpO2: Life-Threatening
150,4,HR: Bad - SpO2: Life-Threatening
150,5,HR: Bad - SpO2: Life-Threatening
150,6,HR: Bad - SpO2: Life-Threatening
150,7,HR: Bad - SpO2: Life-Threatening
150,8,HR: Bad - SpO2: Life-Threatening
150,9,HR: Bad - SpO2: Life-Threatening
150,10,HR: Bad - SpO2: Life-Threatening
150,11,HR: Bad - SpO2: Life-Threatening
150,12,HR: Bad - SpO2: Life-Threatening
150,13,HR: Bad - SpO2: Life-Threatening
150,14,HR: Bad - SpO2: Life-Threatening
150,15,HR: Bad - SpO2: Life-Threatening
150,16,HR: Bad - SpO2: Life-Threatening
150,17,HR: Bad - SpO2: Life-Threatening
150,18,HR: Bad - SpO2: Life-Threatening
150,19,HR: Bad - SpO2: Life-Threatening
150,20,HR: Bad - SpO2: Life-Threatening
150,21,HR: Bad - SpO2: Life-Threatening
150,22,HR: Bad - SpO2: Life-Threatening
150,23,HR: Bad - SpO2: Life-Threatening
150,24,HR: Bad - SpO2: Life-Threatening
150,25,HR: Bad - SpO2: Life-Threatening
150,26,HR: Bad - SpO2: Life-Threatening
150,27,HR: Bad - SpO2: Life-Threatening
150,28,HR: Bad - SpO2: Life-Threatening
150,29,HR: Bad - SpO2: Life-Threatening
150,30,HR: Bad - SpO2: Life-Threatening
150,31,HR: Bad - SpO2: Life-Threatening
150,32,HR: Bad - SpO2: Life-Threatening
150,33,HR: Bad - SpO2: Life-Threatening
150,34,HR: Bad - SpO2: Life-Threatening
150,35,HR: Bad - SpO2: Life-Threatening
150,36,HR: Bad - SpO2: Life-Threatening
150,37,HR: Bad - SpO2: Life-Threatening
150,38,HR: Bad - SpO2: Life-Threatening
150,39,HR: Bad - SpO2: Life-Threatening
150,40,HR: Bad - SpO2: Life-Threatening
150,41,HR: Bad - SpO2: Life-Threatening
150,42,HR: Bad - SpO2: Life-Threatening
150,43,HR: Bad - SpO2: Life-Threatening
150,44,HR: Bad - SpO2: Life-Threatening
150,45,HR: Bad - SpO2: Life-Threatening
150,46,HR: Bad - SpO2: Life-Threatening
150,47,HR: Bad - SpO2: Life-Threatening
150,48,HR: Bad - SpO2: Life-Threatening
150,49,HR: Bad - SpO2: Life-Threatening
150,50,HR: Bad - SpO2: Life-Threatening
150,51,HR: Bad - SpO2: Life-Threatening
150,52,HR: Bad - SpO2: Life-Threatening
150,53,HR: Bad - SpO2: Life-Threatening
150,54,HR: Bad - SpO2: Life-Threatening
150,55,HR: Bad - SpO2: Life-Threatening
150,56,HR: Bad - SpO2: Life-Threatening
150,57,HR: Bad - SpO2: Life-Threatening
150,58,HR: Bad - SpO2: Life-Threatening
150,59,HR: Bad - SpO2: Life-Threatening
150,60,HR: Bad - SpO2: Life-Threatening
150,61,HR: Bad - SpO2: Life-Threatening
150,62,HR: Bad - SpO2: Life-Threatening
150,63,HR: Bad - SpO2: Life-Threatening
150,64,HR: Bad - SpO2: Life-Threatening
150,65,HR: Bad - SpO2: Life-Threatening
150,66,HR: Bad - SpO2: Life-Threatening
150,67,HR: Bad - SpO2: Life-Threatening
150,68,HR: Bad - SpO2: Life-Threatening
150,69,HR: Bad - SpO2: Life-Threatening
150,70,HR: Bad - SpO2: Critical
150,71,HR: Bad - SpO2: Critical
150,72,HR: Bad - SpO2: Critical
150,73,HR: Bad - SpO2: Critical
150,74,HR: Bad - SpO2: Critical
150,75,HR: Bad - SpO2: Critical
150,76,HR: Bad - SpO2: Critical
150,77,HR: Bad - SpO2: Critical
150,78,HR: Bad - SpO2: Critical
150,79,HR: Bad - SpO2: Critical
150,80,HR: Bad - SpO2: Critical
150,81,HR: Bad - SpO2: Critical
150,82,HR: Bad - SpO2: Critical
150,83,HR: Bad - SpO2: Critical
150,84,HR: Bad - SpO2: Critical
150,85,HR: Bad - SpO2: Critical
150,86,HR: Bad - SpO2: Critical
150,87,HR: Bad - SpO2: Critical
150,88,HR: Bad - SpO2: Critical
150,89,HR: Bad - SpO2: Critical
150,90,HR: Bad - SpO2: Decreased
150,91,HR: Bad - SpO2: Decreased
150,92,HR: Bad - SpO2: Decreased
150,93,HR: Bad - SpO2: Decreased
150,94,HR: Bad - SpO2: Decreased
150,95,HR: Bad - SpO2: Tolerable
150,96,HR: Bad - SpO2: Tolerable
150,97,HR: Bad - SpO2: Tolerable
150,98,HR: Bad - SpO2: Normal
150,99,HR: Bad - SpO2: Normal
150,100,HR: Bad - SpO2: Normal
151,0,HR: Bad - SpO2: Life-Threatening
151,1,HR: Bad - SpO2: Life-Threatening
151,2,HR: Bad - SpO2: Life-Threatening
151,3,HR: Bad - SpO2: Life-Threatening
151,4,HR: Bad - SpO2: Life-Threatening
151,5,HR: Bad - SpO2: Life-Threatening
151,6,HR: Bad - SpO2: Life-Threatening
151,7,HR: Bad - SpO2: Life-Threatening
151,8,HR: Bad - SpO2: Life-Threatening
151,9,HR: Bad - SpO2: Life-Threatening
151,10,HR: Bad - SpO2: Life-Threatening
151,11,HR: Bad - SpO2: Life-Threatening
151,12,HR: Bad - SpO2: Life-Threatening
151,13,HR: Bad - SpO2: Life-Threatening
151,14,HR: Bad - SpO2: Life-Threatening
151,15,HR: Bad - SpO2: Life-Threatening
151,16,HR: Bad - SpO2: Life-Threatening
151,17,HR: Bad - SpO2: Life-Threatening
151,18,HR: Bad - SpO2: Life-Threatening
151,19,HR: Bad - SpO2: Life-Threatening
151,20,HR: Bad - SpO2: Life-Threatening
151,21,HR: Bad - SpO2: Life-Threatening
151,22,HR: Bad - SpO2: Life-Threatening
151,23,HR: Bad - SpO2: Life-Threatening
151,24,HR: Bad - SpO2: Life-Threatening
151,25,HR: Bad - SpO2: Life-Threatening
151,26,HR: Bad - SpO2: Life-Threatening
151,27,HR: Bad - SpO2: Life-Threatening
151,28,HR: Bad - SpO2: Life-Threatening
151,29,HR: Bad - SpO2: Life-Threatening
151,30,HR: Bad - SpO2: Life-Threatening
151,31,HR: Bad - SpO2: Life-Threatening
151,32,HR: Bad - SpO2: Life-Threatening
151,33,HR: Bad - SpO2: Life-Threatening
151,34,HR: Bad - SpO2: Life-Threatening
151,35,HR: Bad - SpO2: Life-Threatening
151,36,HR: Bad - SpO2: Life-Threatening
151,37,HR: Bad - SpO2: Life-Threatening
151,38,HR: Bad - SpO2: Life-Threatening
151,39,HR: Bad - SpO2: Life-Threatening
151,40,HR: Bad - SpO2: Life-Threatening
151,41,HR: Bad - SpO2: Life-Threatening
151,42,HR: Bad - SpO2: Life-Threatening
151,43,HR: Bad - SpO2: Life-Threatening
151,44,HR: Bad - SpO2: Life-Threatening
151,45,HR: Bad - SpO2: Life-Threatening
151,46,HR: Bad - SpO2: Life-Threatening
151,47,HR: Bad - SpO2: Life-Threatening
151,48,HR: Bad - SpO2: Life-Threatening
151,49,HR: Bad - SpO2: Life-Threatening
151,50,HR: Bad - SpO2: Life-Threatening
151,51,HR: Bad - SpO2: Life-Threatening
151,52,HR: Bad - SpO2: Life-Threatening
151,53,HR: Bad - SpO2: Life-Threatening
151,54,HR: Bad - SpO2: Life-Threatening
151,55,HR: Bad - SpO2: Life-Threatening
151,56,HR: Bad - SpO2: Life-Threatening
151,57,HR: Bad - SpO2: Life-Threatening
151,58,HR: Bad - SpO2: Life-Threatening
151,59,HR: Bad - SpO2: Life-Threatening
151,60,HR: Bad - SpO2: Life-Threatening
151,61,HR: Bad - SpO2: Life-Threatening
151,62,HR: Bad - SpO2: Life-Threatening
151,63,HR: Bad - SpO2: Life-Threatening
151,64,HR: Bad - SpO2: Life-Threatening
151,65,HR: Bad - SpO2: Life-Threatening
151,66,HR: Bad - SpO2: Life-Threatening
151,67,HR: Bad - SpO2: Life-Threatening
151,68,HR: Bad - SpO2: Life-Threatening
151,69,HR: Bad - SpO2: Life-Threatening
151,70,HR: Bad - SpO2: Critical
151,71,HR: Bad - SpO2: Critical
151,72,HR: Bad - SpO2: Critical
151,73,HR: Bad - SpO2: Critical
151,74,HR: Bad - SpO2: Critical
151,75,HR: Bad - SpO2: Critical
151,76,HR: Bad - SpO2: Critical
151,77,HR: Bad - SpO2: Critical
151,78,HR: Bad - SpO2: Critical
151,79,HR: Bad - SpO2: Critical
151,80,HR: Bad - SpO2: Critical
151,81,HR: Bad - SpO2: Critical
151,82,HR: Bad - SpO2: Critical
151,83,HR: Bad - SpO2: Critical
151,84,HR: Bad - SpO2: Critical
151,85,HR: Bad - SpO2: Critical
151,86,HR: Bad - SpO2: Critical
151,87,HR: Bad - SpO2: Critical
151,88,HR: Bad - SpO2: Critical
151,89,HR: Bad - SpO2: Critical
151,90,HR: Bad - SpO2: Decreased
151,91,HR: Bad - SpO2: Decreased
151,92,HR: Bad - SpO2: Decreased
151,93,HR: Bad - SpO2: Decreased
151,94,HR: Bad - SpO2: Decreased
151,95,HR: Bad - SpO2: Tolerable
151,96,HR: Bad - SpO2: Tolerable
151,97,HR: Bad - SpO2: Tolerable
151,98,HR: Bad - SpO2: Normal
151,99,HR: Bad - SpO2: Normal
151,100,HR: Bad - SpO2: Normal
152,0,HR: Bad - SpO2: Life-Threatening
152,1,HR: Bad - SpO2: Life-Threatening
152,2,HR: Bad - SpO2: Life-Threatening
152,3,HR: Bad - SpO2: Life-Threatening
152,4,HR: Bad - SpO2: Life-Threatening
152,5,HR: Bad - SpO2: Life-Threatening
152,6,HR: Bad - SpO2: Life-Threatening
152,7,HR: Bad - SpO2: Life-Threatening
152,8,HR: Bad - SpO2: Life-Threatening
152,9,HR: Bad - SpO2: Life-Threatening
152,10,HR: Bad - SpO2: Life-Threatening
152,11,HR: Bad - SpO2: Life-Threatening
152,12,HR: Bad - SpO2: Life-Threatening
152,13,HR: Bad - SpO2: Life-Threatening
152,14,HR: Bad - SpO2: Life-Threatening
152,15,HR: Bad - SpO2: Life-Threatening
152,16,HR: Bad - SpO2: Life-Threatening
152,17,HR: Bad - SpO2: Life-Threatening
152,18,HR: Bad - SpO2: Life-Threatening
152,19,HR: Bad - SpO2: Life-Threatening
152,20,HR: Bad - SpO2: Life-Threatening
152,21,HR: Bad - SpO2: Life-Threatening
152,22,HR: Bad - SpO2: Life-Threatening
152,23,HR: Bad - SpO2: Life-Threatening
152,24,HR: Bad - SpO2: Life-Threatening
152,25,HR: Bad - SpO2: Life-Threatening
152,26,HR: Bad - SpO2: Life-Threatening
152,27,HR: Bad - SpO2: Life-Threatening
152,28,HR: Bad - SpO2: Life-Threatening
152,29,HR: Bad - SpO2: Life-Threatening
152,30,HR: Bad - SpO2: Life-Threatening
152,31,HR: Bad - SpO2: Life-Threatening
152,32,HR: Bad - SpO2: Life-Threatening
152,33,HR: Bad - SpO2: Life-Threatening
152,34,HR: Bad - SpO2: Life-Threatening
152,35,HR: Bad - SpO2: Life-Threatening
152,36,HR: Bad - SpO2: Life-Threatening
152,37,HR: Bad - SpO2: Life-Threatening
152,38,HR: Bad - SpO2: Life-Threatening
152,39,HR: Bad - SpO2: Life-Threatening
152,40,HR: Bad - SpO2: Life-Threatening
152,41,HR: Bad - SpO2: Life-Threatening
152,42,HR: Bad - SpO2: Life-Threatening
152,43,HR: Bad - SpO2: Life-Threatening
152,44,HR: Bad - SpO2: Life-Threatening
152,45,HR: Bad - SpO2: Life-Threatening
152,46,HR: Bad - SpO2: Life-Threatening
152,47,HR: Bad - SpO2: Life-Threatening
152,48,HR: Bad - SpO2: Life-Threatening
152,49,HR: Bad - SpO2: Life-Threatening
152,50,HR: Bad - SpO2: Life-Threatening
152,51,HR: Bad - SpO2: Life-Threatening
152,52,HR: Bad - SpO2: Life-Threatening
152,53,HR: Bad - SpO2: Life-Threatening
152,54,HR: Bad - SpO2: Life-Threatening
152,55,HR: Bad - SpO2: Life-Threatening
152,56,HR: Bad - SpO2: Life-Threatening
152,57,HR: Bad - SpO2: Life-Threatening
152,58,HR: Bad - SpO2: Life-Threatening
152,59,HR: Bad - SpO2: Life-Threatening
152,60,HR: Bad - SpO2: Life-Threatening
152,61,HR: Bad - SpO2: Life-Threatening
152,62,HR: Bad - SpO2: Life-Threatening
152,63,HR: Bad - SpO2: Life-Threatening
152,64,HR: Bad - SpO2: Life-Threatening
152,65,HR: Bad - SpO2: Life-Threatening
152,66,HR: Bad - SpO2: Life-Threatening
152,67,HR: Bad - SpO2: Life-Threatening
152,68,HR: Bad - SpO2: Life-Threatening
152,69,HR: Bad - SpO2: Life-Threatening
152,70,HR: Bad - SpO2: Critical
152,71,HR: Bad - SpO2: Critical
152,72,HR: Bad - SpO2: Critical
152,73,HR: Bad - SpO2: Critical
152,74,HR: Bad - SpO2: Critical
152,75,HR: Bad - SpO2: Critical
152,76,HR: Bad - SpO2: Critical
152,77,HR: Bad - SpO2: Critical
152,78,HR: Bad - SpO2: Critical
152,79,HR: Bad - SpO2: Critical
152,80,HR: Bad - SpO2: Critical
152,81,HR: Bad - SpO2: Critical
152,82,HR: Bad - SpO2: Critical
152,83,HR: Bad - SpO2: Critical
152,84,HR: Bad - SpO2: Critical
152,85,HR: Bad - SpO2: Critical
152,86,HR: Bad - SpO2: Critical
152,87,HR: Bad - SpO2: Critical
152,88,HR: Bad - SpO2: Critical
152,89,HR: Bad - SpO2: Critical
152,90,HR: Bad - SpO2: Decreased
152,91,HR: Bad - SpO2: Decreased
152,92,HR: Bad - SpO2: Decreased
152,93,HR: Bad - SpO2: Decreased
152,94,HR: Bad - SpO2: Decreased
152,95,HR: Bad - SpO2: Tolerable
152,96,HR: Bad - SpO2: Tolerable
152,97,HR: Bad - SpO2: Tolerable
152,98,HR: Bad - SpO2: Normal
152,99,HR: Bad - SpO2: Normal
152,100,HR: Bad - SpO2: Normal
153,0,HR: Bad - SpO2: Life-Threatening
153,1,HR: Bad - SpO2: Life-Threatening
153,2,HR: Bad - SpO2: Life-Threatening
153,3,HR: Bad - SpO2: Life-Threatening
153,4,HR: Bad - SpO2: Life-Threatening
153,5,HR: Bad - SpO2: Life-Threatening
153,6,HR: Bad - SpO2: Life-Threatening
153,7,HR: Bad - SpO2: Life-Threatening
153,8,HR: Bad - SpO2: Life-Threatening
153,9,HR: Bad - SpO2: Life-Threatening
153,10,HR: Bad - SpO2: Life-Threatening
153,11,HR: Bad - SpO2: Life-Threatening
153,12,HR: Bad - SpO2: Life-Threatening
153,13,HR: Bad - SpO2: Life-Threatening
153,14,HR: Bad - SpO2: Life-Threatening
153,15,HR: Bad - SpO2: Life-Threatening
153,16,HR: Bad - SpO2: Life-Threatening
153,17,HR: Bad - SpO2: Life-Threatening
153,18,HR: Bad - SpO2: Life-Threatening
153,19,HR: Bad - SpO2: Life-Threatening
153,20,HR: Bad - SpO2: Life-Threatening
153,21,HR: Bad - SpO2: Life-Threatening
153,22,HR: Bad - SpO2: Life-Threatening
153,23,HR: Bad - SpO2: Life-Threatening
153,24,HR: Bad - SpO2: Life-Threatening
153,25,HR: Bad - SpO2: Life-Threatening
153,26,HR: Bad - SpO2: Life-Threatening
153,27,HR: Bad - SpO2: Life-Threatening
153,28,HR: Bad - SpO2: Life-Threatening
153,29,HR: Bad - SpO2: Life-Threatening
153,30,HR: Bad - SpO2: Life-Threatening
153,31,HR: Bad - SpO2: Life-Threatening
153,32,HR: Bad - SpO2: Life-Threatening
153,33,HR: Bad - SpO2: Life-Threatening
153,34,HR: Bad - SpO2: Life-Threatening
153,35,HR: Bad - SpO2: Life-Threatening
153,36,HR: Bad - SpO2: Life-Threatening
153,37,HR: Bad - SpO2: Life-Threatening
153,38,HR: Bad - SpO2: Life-Threatening
153,39,HR: Bad - SpO2: Life-Threatening
153,40,HR: Bad - SpO2: Life-Threatening
153,41,HR: Bad - SpO2: Life-Threatening
153,42,HR: Bad - SpO2: Life-Threatening
153,43,HR: Bad - SpO2: Life-Threatening
153,44,HR: Bad - SpO2: Life-Threatening
153,45,HR: Bad - SpO2: Life-Threatening
153,46,HR: Bad - SpO2: Life-Threatening
153,47,HR: Bad - SpO2: Life-Threatening
153,48,HR: Bad - SpO2: Life-Threatening
153,49,HR: Bad - SpO2: Life-Threatening
153,50,HR: Bad - SpO2: Life-Threatening
153,51,HR: Bad - SpO2: Life-Threatening
153,52,HR: Bad - SpO2: Life-Threatening
153,53,HR: Bad - SpO2: Life-Threatening
153,54,HR: Bad - SpO2: Life-Threatening
153,55,HR: Bad - SpO2: Life-Threatening
153,56,HR: Bad - SpO2: Life-Threatening
153,57,HR: Bad - SpO2: Life-Threatening
153,58,HR: Bad - SpO2: Life-Threatening
153,59,HR: Bad - SpO2: Life-Threatening
153,60,HR: Bad - SpO2: Life-Threatening
153,61,HR: Bad - SpO2: Life-Threatening
153,62,HR: Bad - SpO2: Life-Threatening
153,63,HR: Bad - SpO2: Life-Threatening
153,64,HR: Bad - SpO2: Life-Threatening
153,65,HR: Bad - SpO2: Life-Threatening
153,66,HR: Bad - SpO2: Life-Threatening
153,67,HR: Bad - SpO2: Life-Threatening
153,68,HR: Bad - SpO2: Life-Threatening
153,69,HR: Bad - SpO2: Life-Threatening
153,70,HR: Bad - SpO2: Critical
153,71,HR: Bad - SpO2: Critical
153,72,HR: Bad - SpO2: Critical
153,73,HR: Bad - SpO2: Critical
153,74,HR: Bad - SpO2: Critical
153,75,HR: Bad - SpO2: Critical
153,76,HR: Bad - SpO2: Critical
153,77,HR: Bad - SpO2: Critical
153,78,HR: Bad - SpO2: Critical
153,79,HR: Bad - SpO2: Critical
153,80,HR: Bad - SpO2: Critical
153,81,HR: Bad - SpO2: Critical
153,82,HR: Bad - SpO2: Critical
153,83,HR: Bad - SpO2: Critical
153,84,HR: Bad - SpO2: Critical
153,85,HR: Bad - SpO2: Critical
153,86,HR: Bad - SpO2: Critical
153,87,HR: Bad - SpO2: Critical
153,88,HR: Bad - SpO2: Critical
153,89,HR: Bad - SpO2: Critical
153,90,HR: Bad - SpO2: Decreased
153,91,HR: Bad - SpO2: Decreased
153,92,HR: Bad - SpO2: Decreased
153,93,HR: Bad - SpO2: Decreased
153,94,HR: Bad - SpO2: Decreased
153,95,HR: Bad - SpO2: Tolerable
153,96,HR: Bad - SpO2: Tolerable
153,97,HR: Bad - SpO2: Tolerable
153,98,HR: Bad - SpO2: Normal
153,99,HR: Bad - SpO2: Normal
153,100,HR: Bad - SpO2: Normal
154,0,HR: Bad - SpO2: Life-Threatening
154,1,HR: Bad - SpO2: Life-Threatening
154,2,HR: Bad - SpO2: Life-Threatening
154,3,HR: Bad - SpO2: Life-Threatening
154,4,HR: Bad - SpO2: Life-Threatening
154,5,HR: Bad - SpO2: Life-Threatening
154,6,HR: Bad - SpO2: Life-Threatening
154,7,HR: Bad - SpO2: Life-Threatening
154,8,HR: Bad - SpO2: Life-Threatening
154,9,HR: Bad - SpO2: Life-Threatening
154,10,HR: Bad - SpO2: Life-Threatening
154,11,HR: Bad - SpO2: Life-Threatening
154,12,HR: Bad - SpO2: Life-Threatening
154,13,HR: Bad - SpO2: Life-Threatening
154,14,HR: Bad - SpO2: Life-Threatening
154,15,HR: Bad - SpO2: Life-Threatening
154,16,HR: Bad - SpO2: Life-Threatening
154,17,HR: Bad - SpO2: Life-Threatening
154,18,HR: Bad - SpO2: Life-Threatening
154,19,HR: Bad - SpO2: Life-Threatening
154,20,HR: Bad - SpO2: Life-Threatening
154,21,HR: Bad - SpO2: Life-Threatening
154,22,HR: Bad - SpO2: Life-Threatening
154,23,HR: Bad - SpO2: Life-Threatening
154,24,HR: Bad - SpO2: Life-Threatening
154,25,HR: Bad - SpO2: Life-Threatening
154,26,HR: Bad - SpO2: Life-Threatening
154,27,HR: Bad - SpO2: Life-Threatening
154,28,HR: Bad - SpO2: Life-Threatening
154,29,HR: Bad - SpO2: Life-Threatening
154,30,HR: Bad - SpO2: Life-Threatening
154,31,HR: Bad - SpO2: Life-Threatening
154,32,HR: Bad - SpO2: Life-Threatening
154,33,HR: Bad - SpO2: Life-Threatening
154,34,HR: Bad - SpO2: Life-Threatening
154,35,HR: Bad - SpO2: Life-Threatening
154,36,HR: Bad - SpO2: Life-Threatening
154,37,HR: Bad - SpO2: Life-Threatening
154,38,HR: Bad - SpO2: Life-Threatening
154,39,HR: Bad - SpO2: Life-Threatening
154,40,HR: Bad - SpO2: Life-Threatening
154,41,HR: Bad - SpO2: Life-Threatening
154,42,HR: Bad - SpO2: Life-Threatening
154,43,HR: Bad - SpO2: Life-Threatening
154,44,HR: Bad - SpO2: Life-Threatening
154,45,HR: Bad - SpO2: Life-Threatening
154,46,HR: Bad - SpO2: Life-Threatening
154,47,HR: Bad - SpO2: Life-Threatening
154,48,HR: Bad - SpO2: Life-Threatening
154,49,HR: Bad - SpO2: Life-Threatening
154,50,HR: Bad - SpO2: Life-Threatening
154,51,HR: Bad - SpO2: Life-Threatening
154,52,HR: Bad - SpO2: Life-Threatening
154,53,HR: Bad - SpO2: Life-Threatening
154,54,HR: Bad - SpO2: Life-Threatening
154,55,HR: Bad - SpO2: Life-Threatening
154,56,HR: Bad - SpO2: Life-Threatening
154,57,HR: Bad - SpO2: Life-Threatening
154,58,HR: Bad - SpO2: Life-Threatening
154,59,HR: Bad - SpO2: Life-Threatening
154,60,HR: Bad - SpO2: Life-Threatening
154,61,HR: Bad - SpO2: Life-Threatening
154,62,HR: Bad - SpO2: Life-Threatening
154,63,HR: Bad - SpO2: Life-Threatening
154,64,HR: Bad - SpO2: Life-Threatening
154,65,HR: Bad - SpO2: Life-Threatening
154,66,HR: Bad - SpO2: Life-Threatening
154,67,HR: Bad - SpO2: Life-Threatening
154,68,HR: Bad - SpO2: Life-Threatening
154,69,HR: Bad - SpO2: Life-Threatening
154,70,HR: Bad - SpO2: Critical
154,71,HR: Bad - SpO2: Critical
154,72,HR: Bad - SpO2: Critical
154,73,HR: Bad - SpO2: Critical
154,74,HR: Bad - SpO2: Critical
154,75,HR: Bad - SpO2: Critical
154,76,HR: Bad - SpO2: Critical
154,77,HR: Bad - SpO2: Critical
154,78,HR: Bad - SpO2: Critical
154,79,HR: Bad - SpO2: Critical
154,80,HR: Bad - SpO2: Critical
154,81,HR: Bad - SpO2: Critical
154,82,HR: Bad - SpO2: Critical
154,83,HR: Bad - SpO2: Critical
154,84,HR: Bad - SpO2: Critical
154,85,HR: Bad - SpO2: Critical
154,86,HR: Bad - SpO2: Critical
154,87,HR: Bad - SpO2: Critical
154,88,HR: Bad - SpO2: Critical
154,89,HR: Bad - SpO2: Critical
154,90,HR: Bad - SpO2: Decreased
154,91,HR: Bad - SpO2: Decreased
154,92,HR: Bad - SpO2: Decreased
154,93,HR: Bad - SpO2: Decreased
154,94,HR: Bad - SpO2: Decreased
154,95,HR: Bad - SpO2: Tolerable
154,96,HR: Bad - SpO2: Tolerable
154,97,HR: Bad - SpO2: Tolerable
154,98,HR: Bad - SpO2: Normal
154,99,HR: Bad - SpO2: Normal
154,100,HR: Bad - SpO2: Normal
155,0,HR: Bad - SpO2: Life-Threatening
155,1,HR: Bad - SpO2: Life-Threatening
155,2,HR: Bad - SpO2: Life-Threatening
155,3,HR: Bad - SpO2: Life-Threatening
155,4,HR: Bad - SpO2: Life-Threatening
155,5,HR: Bad - SpO2: Life-Threatening
155,6,HR: Bad - SpO2: Life-Threatening
155,7,HR: Bad - SpO2: Life-Threatening
155,8,HR: Bad - SpO2: Life-Threatening
155,9,HR: Bad - SpO2: Life-Threatening
155,10,HR: Bad - SpO2: Life-Threatening
155,11,HR: Bad - SpO2: Life-Threatening
155,12,HR: Bad - SpO2: Life-Threatening
155,13,HR: Bad - SpO2: Life-Threatening
155,14,HR: Bad - SpO2: Life-Threatening
155,15,HR: Bad - SpO2: Life-Threatening
155,16,HR: Bad - SpO2: Life-Threatening
155,17,HR: Bad - SpO2: Life-Threatening
155,18,HR: Bad - SpO2: Life-Threatening
155,19,HR: Bad - SpO2: Life-Threatening
155,20,HR: Bad - SpO2: Life-Threatening
155,21,HR: Bad - SpO2: Life-Threatening
155,22,HR: Bad - SpO2: Life-Threatening
155,23,HR: Bad - SpO2: Life-Threatening
155,24,HR: Bad - SpO2: Life-Threatening
155,25,HR: Bad - SpO2: Life-Threatening
155,26,HR: Bad - SpO2: Life-Threatening
155,27,HR: Bad - SpO2: Life-Threatening
155,28,HR: Bad - SpO2: Life-Threatening
155,29,HR: Bad - SpO2: Life-Threatening
155,30,HR: Bad - SpO2: Life-Threatening
155,31,HR: Bad - SpO2: Life-Threatening
155,32,HR: Bad - SpO2: Life-Threatening
155,33,HR: Bad - SpO2: Life-Threatening
155,34,HR: Bad - SpO2: Life-Threatening
155,35,HR: Bad - SpO2: Life-Threatening
155,36,HR: Bad - SpO2: Life-Threatening
155,37,HR: Bad - SpO2: Life-Threatening
155,38,HR: Bad - SpO2: Life-Threatening
155,39,HR: Bad - SpO2: Life-Threatening
155,40,HR: Bad - SpO2: Life-Threatening
155,41,HR: Bad - SpO2: Life-Threatening
